CreationDate,DateSent,DatePayed,TotalPrice,PayedAmount,IsPayed,CustomerId
2013-03-08 20:36:16,2020-01-22 12:10:42,2019-07-15 04:02:32,2578.0,0,1,7f73fdba-feca-49d9-9507-c981e69d740d
2018-11-02 22:13:23,2019-10-04 12:26:31,2019-06-05 04:54:32,2290.25,2130.95,1,84a1be81-b498-4d65-ba45-adb31fe00b3d
2017-08-14 02:18:34,2019-07-07 16:15:23,2019-03-25 19:03:34,2492.96,0,1,4a2ad820-b213-4566-a2cc-e65704e54661
2015-02-19 07:29:50,2020-02-26 17:58:22,2019-04-06 12:39:02,3709.47,2574.77,1,05bb4a53-8837-46d5-8069-92ba46dd5113
2016-02-16 02:30:42,2019-07-18 08:29:02,2019-09-16 04:41:06,3713.93,2430.96,1,37a0403d-2e1b-45e3-9e9e-f5def87da6fd
2019-04-30 05:31:57,2019-03-27 13:45:14,2019-06-10 18:51:21,589.94,0,1,aa35ce7c-f980-4b98-b879-e08562b31b48
2017-01-26 01:25:04,2019-10-28 16:27:03,2019-05-11 15:45:23,1584.67,0,1,edf3f7c7-51bd-4464-a0e9-940695dfdfbc
2019-06-18 18:33:51,2019-03-27 03:16:45,2019-09-03 17:09:12,198.53,0,1,2b1fc883-36c2-48fd-a276-6db6a2ced18c
2019-12-16 22:20:47,2020-02-24 02:36:39,2019-05-13 06:45:58,3955.07,2625.54,1,6a12402c-9df5-49e7-b33a-813c48b075e3
2017-08-31 00:33:35,2019-04-20 07:21:43,2019-05-22 13:23:05,4777.89,2959.63,1,f626c333-e9a3-418e-b570-c78b2c9907e9
2017-04-15 22:22:14,2019-11-02 00:19:39,2019-05-26 19:34:32,420.93,0,1,7ce72aa1-5942-47c5-a78d-abaed7cd5b09
2016-01-10 07:40:21,2019-12-01 03:46:29,2019-05-13 01:57:48,4367.67,2792.79,1,2711fd6f-ef78-4664-b971-14d0947a141f
2014-03-11 17:40:20,2019-06-01 21:30:48,2019-06-14 07:38:39,4510.59,2535.88,1,0787d10b-a61e-48d3-a835-f36d16a5e6c9
2016-12-25 04:51:41,2019-06-17 01:42:59,2019-03-14 07:26:28,3292.53,1916.93,1,b1176c7a-41c6-4b2b-aae8-f13ad6748e89
2014-12-27 18:48:59,2019-08-02 13:18:19,2019-12-19 19:27:09,3784.92,0,1,2cc395f5-4978-47f8-bf8f-3e4d1eb28a51
2016-07-21 02:11:16,2019-07-28 14:30:54,2020-03-10 09:18:43,2984.9,0,1,ec5bb7c1-09fc-44b2-b017-7957d9ece103
2010-06-06 23:11:27,2020-02-19 02:28:59,2020-03-06 15:38:58,1874.07,472.94,1,b8bc9f77-ef56-4be2-abda-c99edcdb368c
2011-02-26 23:14:07,2020-01-09 08:28:14,2019-12-04 07:20:34,1750.86,0,1,3ea55ff5-63cb-4532-a6df-fc24a562675e
2019-05-25 16:12:09,2019-09-28 17:21:18,2019-03-24 19:50:59,1874.2,0,1,a8afeeef-811e-447b-a99e-845b71b4fc08
2019-01-29 02:42:18,2019-12-16 05:50:44,2020-02-15 09:19:53,2638.44,798.69,1,d594de84-e9e5-404c-a528-a93dbf2b54af
2011-03-02 02:04:34,2019-06-12 08:55:17,2019-06-20 13:22:05,726.43,0,1,83906e20-184c-458b-b34c-5614d24a480e
2019-06-22 15:36:45,2019-04-17 21:48:41,2019-07-30 19:52:30,4351.12,2872.47,1,22298f47-2fc3-48c2-baa3-cec31831b54e
2010-03-09 02:29:59,2020-01-01 22:27:19,2020-02-04 19:01:09,3634.96,3545.45,1,708b8415-a985-4368-be2a-bfdd9521b89b
2015-09-15 23:27:36,2020-03-13 14:13:06,2019-07-26 14:39:51,3752.74,0,1,83e5aa64-e799-432d-9143-82735dca2fe8
2013-05-03 21:54:38,2020-02-10 16:36:20,2019-12-30 14:11:06,1594.13,0,1,b56d3bd5-99c0-4852-8161-9e4d4909f032
2017-04-09 13:47:55,2019-11-30 08:12:01,2020-01-22 14:33:20,3712.13,3041.13,1,62d08d3e-ab8d-45cd-9c01-2f6586ccd532
2011-03-17 15:55:08,2019-12-21 22:53:14,2019-06-14 17:55:10,3780.15,0,1,463abd5d-fb71-4b90-9a57-60007a5e2944
2011-08-09 14:52:45,2019-07-26 09:10:14,2019-04-22 15:47:26,706.42,0,1,396f450f-d608-425b-8256-8eb852e85cc5
2015-09-23 16:21:17,2019-07-16 20:08:50,2019-09-21 07:16:10,2770.71,127.73,1,61808e90-8414-4a2b-8b4d-9595ccb58072
2014-03-15 21:11:43,2019-10-31 14:31:13,2019-03-30 21:29:35,4001.53,0,1,954825c0-791f-4dd1-97db-66b655a7ddb2
2012-05-15 06:12:23,2019-03-31 03:50:19,2020-02-25 16:13:10,2178.42,361.16,1,540726f9-3009-439a-8fc6-62aecfabf889
2013-11-21 16:03:16,2019-05-29 14:22:46,2019-07-09 17:28:54,2254.57,2215.3,1,83906e20-184c-458b-b34c-5614d24a480e
2019-11-22 16:15:59,2020-02-08 08:41:07,2020-02-07 23:13:14,1910.21,0,1,708b8415-a985-4368-be2a-bfdd9521b89b
2010-09-12 21:52:17,2019-07-06 16:31:56,2019-04-26 15:17:15,4522.65,1922.21,1,954825c0-791f-4dd1-97db-66b655a7ddb2
2016-03-06 05:20:19,2019-08-03 08:15:51,2019-09-25 16:09:20,778.51,0,1,6a95f689-d2bf-49f0-886c-b7ffc61cdac7
2016-06-22 23:43:20,2019-03-20 12:50:33,2019-09-26 22:29:10,2017.99,371.02,1,c3cc0df5-b89e-4cc2-9cc0-442c9a623379
2016-08-18 17:55:52,2019-08-22 22:48:46,2020-02-27 02:56:41,1635.52,738.69,1,b9e74108-d4ee-492b-a35d-d275a74a4ad3
2014-11-06 20:12:46,2019-05-02 08:57:15,2019-05-19 15:45:39,3727.86,2964.83,1,bca8b1bd-57ff-4a12-8dca-a8de30dd06b7
2014-08-21 02:59:45,2019-10-02 19:21:46,2020-01-31 06:16:24,1697.88,562.24,1,2e9c8dbb-043a-4dac-bf7f-df4a92714d41
2015-10-17 06:07:16,2020-02-24 10:13:29,2020-01-18 01:29:29,4073.07,0,1,4a2ad820-b213-4566-a2cc-e65704e54661
2018-02-04 00:40:51,2019-09-06 06:27:40,2019-09-01 09:25:45,64.77,0,1,7fcbc082-8281-4890-a188-b61bbc65b354
2014-09-01 08:18:13,2020-02-23 22:22:22,2019-08-22 08:02:35,2643.6,0,1,6d646475-028e-4f31-a304-b4a991818b75
2012-07-16 18:34:59,2019-06-03 23:47:16,2020-02-05 21:45:41,676.13,0,1,756dc6fc-04c0-4d99-8c5b-bb234a708ed4
2012-12-13 18:48:01,2019-07-20 16:32:34,2019-10-23 12:08:27,26.96,0,1,26a0f19a-1079-4882-aab2-3721d753d8d3
2012-08-29 16:19:11,2019-07-09 20:03:25,2019-08-30 18:13:09,616.55,0,1,2439e34f-802b-476b-ab21-b51ce42ccda7
2012-05-20 02:57:06,2019-03-27 20:25:36,2020-01-17 00:36:38,704.43,257.92,1,7c224247-be67-4a4a-ba24-758828dd2fb8
2010-05-23 09:15:10,2019-10-28 15:14:58,2019-03-25 13:14:52,1129.67,0,1,7f79f2fb-0be2-49e9-a875-c93a15254570
2012-04-15 20:29:42,2019-08-05 17:51:46,2019-11-28 18:43:53,4319.61,3481.51,1,2e589e56-03b4-43d1-90f6-82a8f902fd28
2016-08-16 18:24:00,2019-03-22 16:58:17,2019-04-11 07:27:11,1177.69,0,1,8c51c3e0-a83d-4377-845a-6de96d65f3ed
2015-02-26 00:49:24,2019-03-24 08:15:47,2020-01-28 22:50:55,1308.93,0,1,8e3a21e1-2f88-4a69-a403-b29587f7340a
2016-08-04 03:47:21,2019-06-20 06:53:11,2019-07-19 03:47:15,1104.58,0,1,d493885a-b9b5-41b1-afed-0fd3e44596ac
2015-05-05 18:38:31,2019-11-28 15:09:01,2019-07-26 05:20:39,1253.57,0,1,042720d1-d4a6-466c-973c-c9b29ca7a114
2010-10-18 07:04:52,2019-10-26 19:51:25,2019-11-23 20:17:36,4654.49,884.33,1,0620cbe8-4c37-4acc-84e3-3b097a7b34d4
2013-11-09 08:16:21,2019-05-13 05:05:26,2020-03-06 21:39:21,2527.84,0,1,6ad13a57-67b3-4904-943b-0ddd583f9576
2012-07-31 15:34:42,2020-03-09 18:31:17,2019-09-16 19:13:53,4969.53,2010.68,1,b1f83bf7-9765-4b95-b6ba-c8824db5a1be
2013-12-31 08:57:25,2019-08-05 01:40:00,2019-08-31 03:32:29,4568.32,4014.07,1,b8bc9f77-ef56-4be2-abda-c99edcdb368c
2012-06-30 04:02:59,2019-12-17 23:58:27,2019-04-25 03:37:32,1476.41,0,1,ba36a1cd-35ad-45ef-ab68-4d27b43db845
2017-02-25 08:34:11,2020-03-02 13:44:29,2019-12-25 10:13:40,4707.47,4387.73,1,83761134-50b8-45dc-9edc-a014d69f70bc
2013-11-02 01:11:31,2020-02-13 01:23:08,2020-01-29 00:31:40,4182.33,1654.1,1,0620cbe8-4c37-4acc-84e3-3b097a7b34d4
2013-08-30 10:29:41,2019-05-08 18:18:15,2020-02-18 16:35:52,3971.58,3560.5,1,0dd2313b-2df0-4c8a-a4e1-92c44979cc00
2012-11-16 02:56:24,2019-10-30 16:35:32,2019-05-23 14:56:17,4046.85,3686.07,1,f626c333-e9a3-418e-b570-c78b2c9907e9
2010-02-15 15:47:17,2020-02-07 23:39:51,2019-07-17 20:54:27,939.09,0,1,6cb1d0af-dbc4-40df-b2b4-56099f0acf5f
2015-10-26 15:57:58,2019-04-09 02:10:55,2019-05-06 05:46:18,1706.23,0,1,82239a68-acf8-443b-9a2c-6e20383b041d
2014-01-29 14:32:26,2020-02-10 20:05:48,2019-10-23 21:47:55,1581.47,0,1,a2a34f17-00ef-4c87-86f7-abded56ad8e7
2019-10-27 14:13:25,2019-09-11 01:39:37,2019-11-25 01:41:34,680.92,0,1,8381786d-d2ab-4d23-a546-7cfd95c4fce1
2018-06-22 12:14:53,2019-12-29 01:23:11,2019-05-12 16:33:02,722.39,557.97,1,b423dffc-021a-4c26-a9e1-238fecc41c98
2019-09-06 02:23:55,2019-09-04 19:13:48,2019-07-12 14:58:10,949.1,0,1,544224ee-4b5d-4d00-90b6-c0c76c862cb5
2011-03-15 02:10:21,2019-08-29 06:55:06,2019-09-15 06:22:58,420.56,0,1,39d3272e-86c2-4412-b5d5-63eea9119c69
2015-08-17 05:31:17,2019-03-28 12:32:18,2019-06-02 10:14:26,399.87,0,1,3559490b-8d2b-40a8-bc6f-cfcb46ca98db
2019-06-27 17:26:05,2019-12-25 22:46:50,2019-12-01 17:36:24,4615.86,2948.25,1,35aabc9b-b7c8-440d-90e4-42c46dd0cf1c
2017-02-08 07:32:25,2019-09-16 01:58:38,2019-09-12 10:01:43,3610.52,606.97,1,6a629831-3a3e-4ad7-b9da-e946c6d0ffb2
2011-08-05 13:15:56,2020-01-06 19:11:47,2020-03-05 16:33:36,1015.62,0,1,34225af4-db09-4113-a1ef-85619e683b92
2019-05-02 04:59:13,2019-06-09 14:30:50,2019-06-10 22:00:55,4851.23,1062.68,1,316e8ce1-2e80-4eab-8843-de5b85d841c3
2013-03-24 09:06:21,2019-08-26 11:38:26,2019-03-14 16:34:32,1169.59,133.49,1,de0c02d4-cb84-4eb1-ac42-bd6aef407927
2017-12-25 22:34:46,2019-10-05 16:40:10,2019-05-12 19:55:27,2874.28,0,1,4a2ad820-b213-4566-a2cc-e65704e54661
2014-09-26 00:04:01,2020-02-20 22:47:35,2019-05-24 01:31:05,1320.96,116.9,1,5f233e9d-4771-40c1-bf45-fa190b83fda2
2017-12-16 00:28:04,2019-05-18 02:40:01,2020-01-26 18:17:35,3473.62,287.28,1,45ea716f-cd59-43c7-b1f5-c1ae3bc6e6a2
2012-09-05 06:30:05,2019-09-13 23:24:45,2019-10-15 22:32:31,4004.97,3039.53,1,246e1ab3-c181-4e17-9335-11b9bb5d5bf4
2012-08-13 12:44:36,2019-11-24 13:59:16,2019-08-02 08:31:38,3626.91,0,1,4dff56ff-adec-45d4-a02d-ffaab46f3a94
2010-04-24 04:08:39,2019-07-31 17:31:04,2019-07-19 11:03:31,2133.13,1204.8,1,f29999b9-00bb-4ed0-91d3-beea484c9b66
2017-08-31 06:19:34,2019-08-20 01:39:11,2019-09-03 07:04:32,4908.19,4042.8,1,0031f81e-77ea-48b9-acbd-1da3748af1bd
2013-01-10 23:22:42,2019-08-14 10:48:55,2019-04-29 05:49:29,2006.27,0,1,5a912f20-75c2-4796-9d5c-18db2be6021a
2017-06-15 05:37:50,2020-02-06 09:44:50,2019-04-20 11:03:51,1182.51,0,1,5ac8460d-d752-42b2-85bd-bc91bafcc037
2011-07-02 13:13:55,2019-08-18 10:33:36,2019-12-19 17:50:57,1931.93,0,1,5e3249f7-8dc6-44e7-87e3-71fe3b16b30d
2018-07-27 03:39:50,2019-10-09 10:23:50,2019-07-17 22:10:49,1589.27,776.85,1,dbfc583f-2fb8-4aca-b183-6f93bf393d27
2013-05-14 16:50:53,2019-06-09 17:08:10,2019-07-12 23:26:39,688.06,200.09,1,b26cf6d0-f9b1-4d1f-b478-7688e429fa0b
2013-04-29 10:53:25,2019-06-13 09:16:27,2019-05-15 23:41:37,2249.87,1422.57,1,b4a0f3a5-9b79-406f-9964-27af9453923e
2016-08-05 00:50:06,2020-01-17 11:38:13,2020-02-01 10:18:07,3403.59,354.62,1,123b38ab-0ccb-4ff9-bcfd-fd60393fd8f2
2013-08-26 16:23:09,2019-05-30 16:32:39,2019-08-24 23:18:56,1718.71,0,1,670e87e4-50b3-4b0b-84be-7b7132848487
2015-08-01 05:39:39,2019-07-07 17:29:45,2020-02-18 11:50:27,2098.15,15.81,1,d6f8f148-7d13-419d-8ad4-cc1d891cd64d
2010-10-29 10:43:19,2019-12-01 03:12:06,2019-09-07 12:53:27,1073.33,0,1,f614b364-8c63-4ce5-8413-4f9d8ecd5676
2016-07-30 11:17:08,2020-01-19 05:52:33,2019-12-23 00:03:10,708.98,0,1,f851911d-c258-44d8-97c4-b876f238c7c4
2014-02-22 14:30:32,2020-01-27 05:57:02,2020-03-08 03:00:43,3708.07,0,1,d21fdbe5-4d84-4afc-95a1-e48ef3a34c7d
2011-11-19 23:43:18,2019-07-22 02:20:58,2019-09-22 11:25:52,4591.33,0,1,dfb75ade-f2e6-4825-bff0-847484bb1466
2018-12-18 07:41:32,2019-09-05 21:22:34,2019-12-06 17:40:54,3625.69,175.81,1,3474ed6b-b1e7-44b0-a287-94a9129d211d
2018-04-08 08:51:40,2019-11-12 22:40:59,2020-01-11 16:07:15,4124.31,2245.92,1,df49fccd-68de-455d-a76f-82336ee03012
2016-03-06 11:31:42,2019-09-25 07:23:56,2019-04-09 01:56:51,1654.55,0,1,30eda0b6-3f1a-4ae1-bd58-d0345a5ac038
2016-11-30 03:21:26,2019-05-20 11:29:33,2019-09-22 09:19:36,1202.18,0,1,5c0888ea-5a93-4726-9cfd-35d44bbe7bf3
2010-03-22 08:46:55,2019-12-01 03:36:41,2020-01-20 15:03:52,1997.72,1039.5,1,f096b3c7-95bf-4f55-9484-c3fab26a5199
2011-02-26 22:36:48,2019-05-10 09:52:39,2019-12-23 00:00:51,4776.24,1750.33,1,b9aec266-1031-4025-86fa-b9c4f629ba9c
2015-08-11 12:42:02,2019-11-16 01:37:22,2019-05-20 07:01:32,1510.05,0,1,aa6daa86-f10e-45e6-8bb4-542deb82ccb7
2011-03-21 18:25:23,2019-08-03 21:25:42,2019-09-18 17:23:54,2841.45,585.37,1,ba8c9d97-1fb0-4bd3-9b5b-19aca8559ce0
2018-06-28 01:43:16,2019-06-02 20:26:08,2020-01-06 01:07:29,4337.76,2662.94,1,b6ebc14b-ec6d-4384-9cc9-7f7131ca7887
2018-08-16 05:15:26,2019-08-31 22:27:49,2019-08-05 12:19:50,2800.37,948.31,1,8eb7b703-e19a-4c0a-8adf-db331a41dfe0
2017-03-26 04:51:59,2019-07-15 04:28:44,2019-11-23 04:00:22,2652.93,0,1,6d55ab5d-3213-4fb4-95d8-1ebf6c484424
2010-08-14 05:37:48,2019-05-19 02:03:01,2020-02-01 16:26:29,1309.57,0,1,8ea8c7fc-1578-4eef-aa85-ae71f9c678e5
2019-12-17 03:40:23,2019-04-19 10:15:24,2019-07-09 12:18:48,156.67,0,1,03518786-90fc-4816-8bda-c7cd8aaba126
2020-01-26 14:35:19,2019-08-19 09:33:05,2019-04-20 01:24:45,4817.79,2081.41,1,0cd80939-7c8e-422c-9938-f4cc86688b18
2018-02-01 13:13:37,2020-01-16 13:24:50,2019-04-21 02:53:47,615.64,0,1,a2847fde-9e39-4a27-99f2-7d5fe8414c09
2018-03-09 18:06:47,2019-12-05 05:06:07,2020-01-09 16:21:29,3187.63,432.78,1,28a0d3ec-4001-4b5f-92fc-f71d111e16c2
2019-09-20 01:23:24,2019-07-02 18:38:40,2019-11-05 22:00:23,4162.88,3974.72,1,4ff4e97a-21a2-4b55-90f0-6fbecb0c50e8
2019-08-11 16:50:18,2019-11-23 15:25:41,2020-03-12 02:25:39,4864.87,472.94,1,5d3b851d-ed42-45fc-8330-a19c48e799bd
2019-04-21 10:41:42,2019-10-29 02:21:41,2020-01-26 02:22:31,3592.77,3405.47,1,435bb603-2d0c-4e7e-bb6e-387d832717cc
2017-04-23 02:41:38,2019-08-17 09:31:23,2019-03-14 09:21:05,3966.51,2792.81,1,3c1557cb-73f9-4d23-a3d8-46c211f8323c
2010-03-18 07:18:35,2019-08-26 21:23:39,2019-05-11 12:17:51,1217.43,0,1,07c3d6a6-5d5b-4848-855e-eb18ea18fb0f
2012-07-09 07:09:40,2019-12-26 17:48:41,2019-10-14 17:56:06,69.87,0,1,099d7a75-5c71-47b0-aa45-91ce0ab1d582
2010-05-22 14:54:40,2020-03-07 18:25:51,2019-12-22 01:55:03,801.32,676.45,1,30a3ba2d-99f5-4165-9663-aaffd598cf62
2011-08-01 03:40:53,2019-08-27 20:24:48,2019-07-01 18:01:09,2618.56,2175.65,1,c34524f9-283c-43a9-9176-5ba59dd6befb
2013-12-15 09:28:43,2019-07-25 16:37:05,2019-08-23 11:48:00,2333.78,0,1,bf6910f5-f816-4edc-a16a-f75eb4772810
2013-05-09 11:34:39,2019-03-31 07:50:18,2019-09-27 00:30:20,3091.7,0,1,b1176c7a-41c6-4b2b-aae8-f13ad6748e89
2019-08-06 01:28:25,2019-04-10 14:37:42,2019-11-09 15:50:45,4203.22,3673.19,1,88815b45-11f3-4e34-97ad-64c8aad74055
2016-01-03 07:06:41,2019-07-10 11:10:01,2019-06-30 06:19:49,2038.63,0,1,5e884944-7493-468b-8260-bdbcefbd0c95
2012-10-20 02:41:25,2019-09-28 22:18:38,2020-02-16 05:26:50,3775.91,7.11,1,8c8eff87-80c8-4ab1-a5bf-390585b9f70b
2017-07-23 16:30:19,2019-09-21 07:06:04,2019-08-30 05:23:05,167.43,0,1,79ec5e5c-88c3-470a-9ca5-cf85fe7982e1
2011-07-20 21:08:14,2019-06-18 03:01:58,2020-01-21 23:12:02,449.72,0,1,43b40de2-0c41-47b6-81c3-4aab61108a01
2010-07-28 13:50:06,2019-07-02 19:09:42,2019-12-12 16:03:46,2260.92,1505.8,1,bca8b1bd-57ff-4a12-8dca-a8de30dd06b7
2018-04-26 19:27:20,2019-04-07 07:35:56,2020-02-25 07:49:41,168.28,0,1,53a5c864-a43e-4fe2-8fea-5a91b9f90de1
2012-06-25 01:14:42,2019-06-30 00:50:02,2020-03-04 22:47:32,241.72,0,1,a27c4891-fcc4-407e-ac1e-b75eb181f35e
2011-05-31 11:26:05,2019-05-17 03:06:06,2019-08-01 14:39:07,1623.06,897.13,1,95950f37-1500-4f31-8f71-f33d86c3ac6d
2010-07-26 22:02:51,2019-07-20 12:08:18,2019-07-02 23:10:17,1477.47,519.5,1,e5079efb-290b-4dec-b72c-3029d8aa7411
2016-07-18 10:53:57,2019-07-05 21:49:00,2019-05-23 03:16:14,114.71,0,1,e7ab0244-20a2-473a-b71f-7457a9be6ba1
2013-05-22 12:35:41,2019-07-13 10:53:47,2019-09-25 18:34:46,2609.91,0,1,de7cd45c-6aac-4a83-829a-6215e137fed5
2010-10-01 01:06:37,2020-02-21 07:47:24,2019-10-11 11:38:06,3291.8,2913.19,1,d39eb1c5-89dd-4528-a96a-c63dcb7692c7
2011-01-05 18:29:21,2020-01-23 19:39:09,2019-10-25 18:05:14,2329.36,0,1,88af0468-363e-4877-9aa7-73b04ebb3c21
2016-01-06 07:36:38,2019-12-07 04:10:49,2019-04-14 21:56:00,1781.7,0,1,4e9ff918-b3aa-4c54-8c92-3966329c8c35
2015-12-17 03:29:05,2019-10-13 20:46:23,2020-02-18 04:50:55,4945.5,573.09,1,5aed1b6b-6613-43a2-a564-ccb74056d345
2014-08-24 10:10:08,2019-04-15 21:21:10,2019-04-19 22:33:21,723.95,0,1,ab9b6de3-07fb-4158-94d4-5e03b3124700
2019-12-10 10:53:41,2019-12-10 11:36:44,2019-07-19 06:45:34,4161.07,234.12,1,bf6910f5-f816-4edc-a16a-f75eb4772810
2015-03-11 16:56:57,2019-08-11 22:23:02,2019-12-31 23:02:10,2623.91,509.06,1,14cb7be9-10fa-4d7c-a251-c25c9f155636
2019-08-27 10:28:29,2019-04-15 11:37:45,2019-08-31 02:46:22,2729.53,1566.63,1,10d4ac8e-b727-4210-b754-01bc345089a5
2015-09-10 20:46:33,2019-12-11 12:50:25,2020-03-05 02:10:13,3200.33,785.52,1,e0a5cb62-0cef-4b1b-b802-445457869350
2012-06-06 16:16:27,2019-05-30 04:53:01,2019-08-02 07:42:57,4103.31,398.5,1,7246668f-ead1-414b-b523-7561195a44a0
2013-10-17 12:19:28,2019-08-01 03:03:55,2020-01-09 05:27:58,434.07,0,1,8e71a83d-d107-4e6f-a430-12599da647cf
2016-06-01 19:04:18,2020-02-05 04:05:53,2019-05-28 09:27:09,4351.56,1673.82,1,1e44f97f-9e27-4340-91a4-da71dba07720
2013-12-25 00:31:20,2019-03-26 22:06:56,2019-04-25 07:43:38,1473.05,0,1,5323f297-a9e0-4132-a0c8-6c9982ec4ee4
2015-11-01 12:16:51,2019-04-28 04:27:50,2020-01-25 11:42:32,4070.14,3673.71,1,53cb50f1-0a72-49a5-843f-6bf71ccdbcd5
2011-05-22 04:52:45,2019-08-26 16:05:40,2019-10-27 03:59:09,2218.14,0,1,c1f76631-51bc-4e96-957e-24472e069dca
2016-09-16 23:11:23,2019-05-28 07:22:02,2019-04-27 14:36:07,2519.28,0,1,c4cdee2f-0ce7-4165-aa60-195da33e62b1
2016-04-10 05:09:43,2020-02-17 20:37:47,2019-07-07 22:01:52,1955.85,1731.2,1,ccc74344-beb8-48db-b071-6400e9fd4ab1
2010-07-25 16:11:40,2019-03-19 00:39:14,2019-12-25 16:00:46,2816.31,415.98,1,b3b8d3c0-af70-41bf-be3f-06ac0eb60baa
2013-01-30 21:08:57,2019-04-06 23:12:32,2020-01-05 07:11:10,133.12,0,1,902f662b-0a3a-4208-a474-9c8437a2ae63
2014-11-24 03:02:11,2019-10-12 06:42:08,2019-09-21 18:41:16,1420.07,0,1,bc71ede1-de4c-46e6-9b7e-5c9ea2dd48cb
2018-11-19 10:13:06,2019-12-28 03:22:16,2020-01-07 13:00:51,4367.17,404.44,1,ec1ad70e-ee13-4e27-8351-6105e2c1cb0b
2014-07-29 19:23:56,2019-10-30 10:35:23,2020-02-02 13:02:13,4971.15,667.56,1,f29999b9-00bb-4ed0-91d3-beea484c9b66
2013-10-10 00:41:34,2019-08-04 02:44:34,2019-11-29 12:37:45,4679.12,509.63,1,b44c8f82-3a34-46ec-83d1-2cae10eb635e
2015-06-24 17:17:09,2019-12-04 10:22:20,2020-01-25 13:54:01,4341.92,0,1,6d55ab5d-3213-4fb4-95d8-1ebf6c484424
2019-05-02 00:43:23,2019-07-02 08:55:51,2019-10-23 10:13:42,3279.62,0,1,90e0731f-7e50-4b18-b324-7374b6fdee22
2017-03-11 13:49:26,2019-07-24 09:15:23,2019-04-25 12:21:55,3578.92,3274.21,1,6386427e-45f2-4903-b058-703e91026011
2014-02-25 09:49:03,2019-09-30 07:02:35,2019-06-05 23:06:12,4537.84,1638.8,1,77e9be5e-8218-4341-a989-1915623b5ef8
2015-10-31 19:19:14,2019-12-19 19:41:28,2019-03-21 11:23:03,4444.92,1727.95,1,fd33ef28-c65a-4c14-9bdb-bad712630756
2012-07-12 15:29:37,2019-06-28 19:12:39,2019-07-07 15:36:22,3766.43,2092.45,1,ccab1bec-309e-4dee-87f0-cedccb26c251
2017-01-08 23:39:24,2019-09-28 09:34:40,2019-11-21 00:59:11,897.18,257.93,1,2b57e5e5-6b8e-4e24-aa8e-ba1d28a3ae0b
2012-03-09 14:35:20,2019-05-16 10:19:39,2019-06-03 17:13:47,1278.24,1272.93,1,755d51f8-2c58-4b3f-a29c-0b604022df2e
2018-08-31 10:37:24,2019-03-17 17:31:54,2020-02-12 23:02:28,1872.08,0,1,97b7f77c-b658-4372-8b21-4c0c48c568fd
2018-12-31 02:28:00,2019-09-29 15:32:29,2019-10-09 11:14:19,4853.85,4679.79,1,75acbd03-3940-4a21-83c0-b84f95537a34
2016-11-07 00:23:29,2019-05-30 05:16:22,2019-10-23 17:23:43,4255.31,2541.71,1,283ee3a5-1230-4349-b36e-fd0222e94b49
2016-05-09 13:45:24,2020-01-07 11:11:56,2019-12-05 21:05:36,4553.86,694.07,1,2b87037d-8b6c-4135-af99-cea21cd1e30b
2018-12-20 09:20:10,2019-06-29 04:04:20,2019-08-01 13:39:46,1104.98,0,1,0b22abab-c092-4216-bfcd-45eb80cf297a
2011-05-03 16:24:41,2019-04-09 14:56:28,2019-11-06 14:20:44,4583.26,3849.02,1,9795bc70-cab7-4c94-ae09-517d2ee1d712
2018-09-06 23:26:03,2020-01-13 17:03:14,2020-03-07 21:16:52,327.88,54.21,1,03dfe3d0-f959-4a1b-9bc0-e1978fefe598
2017-10-08 19:58:56,2019-04-12 04:54:45,2019-04-15 11:09:29,512.38,0,1,b0f418cb-add3-48cc-be14-38bf01de8332
2017-04-02 20:22:48,2019-10-14 22:23:40,2019-08-23 13:38:57,1454.32,96.01,1,b423dffc-021a-4c26-a9e1-238fecc41c98
2018-02-04 10:54:53,2019-06-30 14:56:36,2019-08-23 16:09:31,686.97,0,1,01c1b00a-8da3-4555-b24a-4c004de109a8
2017-09-06 11:33:15,2020-02-03 03:21:09,2019-03-20 00:41:26,4026.55,865.22,1,0097e18f-749c-4c42-90d5-ebf7e6a502d6
2013-07-29 08:56:13,2019-08-08 20:34:36,2019-07-19 10:45:04,2400.27,1943.09,1,87138f82-22ee-447a-b668-441d4e73fd9f
2010-01-01 01:14:41,2019-10-22 18:05:16,2019-12-01 05:37:20,2995.09,0,1,6b36a883-1589-4616-95b7-1775bdd865f8
2016-10-27 01:41:50,2019-05-22 22:47:55,2019-08-16 12:14:10,1648.69,0,1,9922f09e-c0e5-4c4e-b0f8-6b8966f372c7
2013-04-28 18:49:27,2019-04-19 14:27:09,2019-11-05 23:07:37,4275.57,3626.43,1,02b1de51-7477-480d-9862-967a4717f285
2013-09-14 21:39:07,2020-02-03 14:50:54,2019-11-14 21:37:46,3324.79,2273.73,1,5a33f11f-4cd7-4584-a63d-8fa48b0e8ef1
2016-01-29 12:58:10,2019-06-15 23:45:23,2020-02-16 20:25:28,3065.32,2678.73,1,9c8ff975-10b3-4ee2-9ccc-ec8c56cd9793
2016-01-03 13:03:11,2019-06-08 07:46:30,2019-08-17 21:29:38,1595.77,1022.92,1,0031f81e-77ea-48b9-acbd-1da3748af1bd
2015-01-26 07:01:20,2019-04-16 16:45:32,2019-04-03 11:14:55,2347.35,0,1,e135be0f-c09a-4a9d-b145-25a37b3af614
